target_id,kallisto_coverage_120314,kallisto_coverage_120322,kallisto_coverage_120521,kallisto_coverage_120717,kallisto_coverage_120820
contig-56000936,0.0,0.5644782608695652,0.0,5.590062111801243,5.328540372670807
contig-32000476,0.591715976331361,1.183431952662722,1.183431952662722,0.0,0.39447731755424065
contig-31000673.4,0.96,20.119999999999997,1.02,0.6799999999999999,1.92
contig-14000113,0.20429009193054137,0.6128702757916241,2.8600612870275794,0.0,2.0429009193054135
contig-73000057,1.3043478260869565,1.3043478260869565,0.0,0.0,6.086956521739131
contig-16000426,4.1083099906629315,6.535947712418301,0.0,0.0,0.0
contig-6000153,1.4594039054470709,12.271325796505653,0.5549845837615622,0.26721479958890026,2.877697841726619
contig-56000452,0.0,0.22727272727272727,7.954545454545454,0.0,7.644795454545454
contig-67000047,0.0,0.0,21.009820126397667,0.0,2.333495381623724
contig-29000029,1.812688821752266,1.812688821752266,0.0,0.0,0.0
contig-111000581,28.309104820198925,43.76434583014537,3.0604437643458304,7.651109410864574,0.1530221882172915
contig-152000488,1.2658227848101267,18.9873417721519,0.0,0.0,0.0
contig-48000495,0.04438362573099415,0.0,8.033762183235867,0.0,1.7273216374269005
contig-32000431.1,0.9638478592212831,21.361230428155746,1.177774698628239,0.3362075654704171,1.8366218650408759
contig-34000692,0.34071550255536626,2.441794434980125,5.905735377626349,0.0,4.770017035775128
contig-100000809,0.43010752688172044,0.43010752688172044,11.612903225806452,0.0,2.5806451612903225
contig-42000133,0.2638522427440633,7.519788918205805,0.79155672823219,3.6939313984168867,2.9023746701846966
contig-160000637,1.5706537842190016,7.633945249597423,11.723027375201287,39.806763285024154,226.34653784219
contig-21000265,0.5875931623931624,6.469076923076924,0.5960666666666667,4.444444444444445,3.5897435897435894
contig-131000070,1.25,1.6666666666666667,0.0,0.0,2.9166666666666665
contig-32000454,0.0,0.6125574272588056,2.6033690658499236,0.0,3.522205206738132
contig-117000826,12.432103544211927,16.811273738962136,1.330591508406919,3.518519414539736,0.1451554372807548
contig-28000031,0.0,0.0,0.0,0.0,0.0
contig-70000896,0.0,11.367673179396093,0.0,0.0,0.0
contig-124000263,2.1367521367521367,11.01440170940171,0.0,0.0,0.0
contig-94000915,1.687513503445707,12.457254609796983,1.2906947289998136,3.4044365803687837,2.7062544235425587
contig-125000557,0.0,0.0,21.428571428571427,16.26984126984127,12.698412698412698
contig-59000455,0.14825796886582654,62.41660489251297,0.0,0.0,0.2965159377316531
contig-128000190,0.0,1.3333333333333335,11.11111111111111,11.555555555555555,32.242
contig-90000099,0.5035409090909091,0.0,0.45454545454545453,0.0,0.9090909090909091
contig-154000878,0.6535947712418301,0.6535947712418301,0.0,0.0,6.1002178649237475
contig-104000512,0.0,0.0,0.0,0.0,13.134328358208954
contig-23000041,8.627450980392156,4.444444444444445,4.183006535947712,4.705882352941177,2.091503267973856
contig-43000144,0.6220839813374806,0.0,2.7993779160186625,0.0,1.8662519440124419
contig-180000878.1,1.507783251231527,2.42598280691587,4.0432145271901865,5.156360475224574,7.881367719501594
contig-25000148,2.0671834625323,10.508182601205856,0.0,0.0,0.516795865633075
contig-81000310,0.4132231404958678,0.0,15.289256198347106,0.0,2.066115702479339
contig-150000360,0.0,6.639421641791045,0.9328358208955223,0.0,8.461492537313433
contig-73000588,0.0,0.0,10.316525547445256,0.0,15.98
contig-103000710,0.603318250377074,2.413273001508296,0.0,0.301659125188537,2.1116138763197587
contig-190000510,0.0,10.666666666666668,0.0,0.6666666666666667,1.3333333333333335
contig-118000822,4.761904761904762,6.7669172932330826,1.0025062656641603,2.756892230576441,0.5012531328320802
